statecode,date,state,delta,confirmed,population,cases_per_mil
KA,2020-03-14,Karnataka,0,6,61095297,0.0
KA,2020-03-15,Karnataka,0,6,61095297,0.0
KA,2020-03-16,Karnataka,1,7,61095297,0.016367871982028336
KA,2020-03-17,Karnataka,4,11,61095297,0.06547148792811334
KA,2020-03-18,Karnataka,3,14,61095297,0.04910361594608501
KA,2020-03-19,Karnataka,1,15,61095297,0.016367871982028336
KA,2020-03-20,Karnataka,0,15,61095297,0.0
KA,2020-03-21,Karnataka,5,20,61095297,0.0818393599101417
KA,2020-03-22,Karnataka,6,26,61095297,0.09820723189217002
KA,2020-03-23,Karnataka,7,33,61095297,0.11457510387419838
KA,2020-03-24,Karnataka,8,41,61095297,0.1309429758562267
KA,2020-03-25,Karnataka,10,51,61095297,0.1636787198202834
KA,2020-03-26,Karnataka,4,55,61095297,0.06547148792811334
KA,2020-03-27,Karnataka,9,64,61095297,0.14731084783825504
KA,2020-03-28,Karnataka,12,76,61095297,0.19641446378434005
KA,2020-03-29,Karnataka,7,83,61095297,0.11457510387419838
KA,2020-03-30,Karnataka,5,88,61095297,0.0818393599101417
KA,2020-03-31,Karnataka,13,101,61095297,0.21278233576636837
KA,2020-04-01,Karnataka,9,110,61095297,0.14731084783825504
KA,2020-04-02,Karnataka,14,124,61095297,0.22915020774839676
KA,2020-04-03,Karnataka,4,128,61095297,0.06547148792811334
KA,2020-04-04,Karnataka,16,144,61095297,0.2618859517124534
KA,2020-04-05,Karnataka,7,151,61095297,0.11457510387419838
KA,2020-04-06,Karnataka,12,163,61095297,0.19641446378434005
KA,2020-04-07,Karnataka,12,175,61095297,0.19641446378434005
KA,2020-04-08,Karnataka,6,181,61095297,0.09820723189217002
KA,2020-04-09,Karnataka,16,197,61095297,0.2618859517124534
KA,2020-04-10,Karnataka,10,207,61095297,0.1636787198202834
KA,2020-04-11,Karnataka,8,215,61095297,0.1309429758562267
KA,2020-04-12,Karnataka,17,232,61095297,0.27825382369448176
KA,2020-04-13,Karnataka,15,247,61095297,0.24551807973042505
KA,2020-04-14,Karnataka,13,260,61095297,0.21278233576636837
KA,2020-04-15,Karnataka,19,279,61095297,0.31098956765853847
KA,2020-04-16,Karnataka,36,315,61095297,0.5892433913530202
KA,2020-04-17,Karnataka,44,359,61095297,0.7201863672092469
KA,2020-04-18,Karnataka,25,384,61095297,0.4091967995507084
KA,2020-04-19,Karnataka,6,390,61095297,0.09820723189217002
KA,2020-04-20,Karnataka,18,408,61095297,0.2946216956765101
KA,2020-04-21,Karnataka,10,418,61095297,0.1636787198202834
KA,2020-04-22,Karnataka,9,427,61095297,0.14731084783825504
KA,2020-04-23,Karnataka,18,445,61095297,0.2946216956765101
KA,2020-04-24,Karnataka,29,474,61095297,0.47466828747882184
KA,2020-04-25,Karnataka,26,500,61095297,0.42556467153273675
KA,2020-04-26,Karnataka,3,503,61095297,0.04910361594608501
KA,2020-04-27,Karnataka,9,512,61095297,0.14731084783825504
KA,2020-04-28,Karnataka,11,523,61095297,0.18004659180231172
KA,2020-04-29,Karnataka,12,535,61095297,0.19641446378434005
KA,2020-04-30,Karnataka,30,565,61095297,0.4910361594608501
KA,2020-05-01,Karnataka,24,589,61095297,0.3928289275686801
KA,2020-05-02,Karnataka,12,601,61095297,0.19641446378434005
KA,2020-05-03,Karnataka,13,614,61095297,0.21278233576636837
KA,2020-05-04,Karnataka,37,651,61095297,0.6056112633350484
KA,2020-05-05,Karnataka,22,673,61095297,0.36009318360462345
KA,2020-05-06,Karnataka,20,693,61095297,0.3273574396405668
KA,2020-05-07,Karnataka,12,705,61095297,0.19641446378434005
KA,2020-05-08,Karnataka,48,753,61095297,0.7856578551373602
KA,2020-05-09,Karnataka,41,794,61095297,0.6710827512631619
KA,2020-05-10,Karnataka,54,848,61095297,0.8838650870295304
KA,2020-05-11,Karnataka,14,862,61095297,0.22915020774839676
KA,2020-05-12,Karnataka,63,925,61095297,1.0311759348677854
KA,2020-05-13,Karnataka,34,959,61095297,0.5565076473889635
KA,2020-05-14,Karnataka,28,987,61095297,0.4583004154967935
KA,2020-05-15,Karnataka,69,1056,61095297,1.1293831667599552
KA,2020-05-16,Karnataka,36,1092,61095297,0.5892433913530202
KA,2020-05-17,Karnataka,55,1147,61095297,0.9002329590115586
KA,2020-05-18,Karnataka,99,1246,61095297,1.6204193262208055
KA,2020-05-19,Karnataka,149,1395,61095297,2.4388129253222224
KA,2020-05-20,Karnataka,67,1462,61095297,1.0966474227958987
KA,2020-05-21,Karnataka,143,1605,61095297,2.3406056934300525
KA,2020-05-22,Karnataka,138,1743,61095297,2.2587663335199104
KA,2020-05-23,Karnataka,216,1959,61095297,3.5354603481181215
KA,2020-05-24,Karnataka,130,2089,61095297,2.127823357663684
KA,2020-05-25,Karnataka,93,2182,61095297,1.5222120943286355
KA,2020-05-26,Karnataka,101,2283,61095297,1.653155070184862
KA,2020-05-27,Karnataka,135,2418,61095297,2.209662717573826
KA,2020-05-28,Karnataka,115,2533,61095297,1.882305277933259
KA,2020-05-29,Karnataka,248,2781,61095297,4.059232251543028
KA,2020-05-30,Karnataka,141,2922,61095297,2.3078699494659958
KA,2020-05-31,Karnataka,299,3221,61095297,4.893993722626473
KA,2020-06-01,Karnataka,187,3408,61095297,3.0607920606392995
KA,2020-06-02,Karnataka,388,3796,61095297,6.350734329026995
KA,2020-06-03,Karnataka,267,4063,61095297,4.370221819201566
KA,2020-06-04,Karnataka,257,4320,61095297,4.206543099381283
KA,2020-06-05,Karnataka,515,4835,61095297,8.429454070744594
KA,2020-06-06,Karnataka,378,5213,61095297,6.187055609206713
KA,2020-06-07,Karnataka,239,5452,61095297,3.9119214037047727
KA,2020-06-08,Karnataka,308,5760,61095297,5.041304570464729
KA,2020-06-09,Karnataka,161,5921,61095297,2.6352273891065625
KA,2020-06-10,Karnataka,120,6041,61095297,1.9641446378434004
KA,2020-06-11,Karnataka,204,6245,61095297,3.339045884333781
KA,2020-06-12,Karnataka,271,6516,61095297,4.43569330712968
KA,2020-06-13,Karnataka,308,6824,61095297,5.041304570464729
KA,2020-06-14,Karnataka,176,7000,61095297,2.8807454688369876
KA,2020-06-15,Karnataka,213,7213,61095297,3.486356732172036
KA,2020-06-16,Karnataka,317,7530,61095297,5.188615418302983
KA,2020-06-17,Karnataka,204,7734,61095297,3.339045884333781
KA,2020-06-18,Karnataka,210,7944,61095297,3.437253116225951
KA,2020-06-19,Karnataka,337,8281,61095297,5.5159728579435505
KA,2020-06-20,Karnataka,416,8697,61095297,6.809034744523788
KA,2020-06-21,Karnataka,453,9150,61095297,7.414646007858837
KA,2020-06-22,Karnataka,249,9399,61095297,4.0756001235250565
KA,2020-06-23,Karnataka,322,9721,61095297,5.270454778213125
KA,2020-06-24,Karnataka,397,10118,61095297,6.498045176865251
KA,2020-06-25,Karnataka,442,10560,61095297,7.2345994160565255
KA,2020-06-26,Karnataka,445,11005,61095297,7.28370303200261
KA,2020-06-27,Karnataka,918,11923,61095297,15.025706479502015
KA,2020-06-28,Karnataka,1267,13190,61095297,20.738093801229905
KL,2020-01-30,Kerala,1,1,33406061,0.029934687600552488
KL,2020-02-02,Kerala,1,2,33406061,0.029934687600552488
KL,2020-02-03,Kerala,1,3,33406061,0.029934687600552488
KL,2020-03-02,Kerala,0,3,33406061,0.0
KL,2020-03-03,Kerala,0,3,33406061,0.0
KL,2020-03-04,Kerala,0,3,33406061,0.0
KL,2020-03-05,Kerala,0,3,33406061,0.0
KL,2020-03-06,Kerala,0,3,33406061,0.0
KL,2020-03-07,Kerala,0,3,33406061,0.0
KL,2020-03-08,Kerala,5,8,33406061,0.14967343800276242
KL,2020-03-09,Kerala,1,9,33406061,0.029934687600552488
KL,2020-03-10,Kerala,8,17,33406061,0.2394775008044199
KL,2020-03-11,Kerala,0,17,33406061,0.0
KL,2020-03-12,Kerala,2,19,33406061,0.059869375201104975
KL,2020-03-13,Kerala,3,22,33406061,0.08980406280165747
KL,2020-03-14,Kerala,0,22,33406061,0.0
KL,2020-03-15,Kerala,2,24,33406061,0.059869375201104975
KL,2020-03-16,Kerala,3,27,33406061,0.08980406280165747
KL,2020-03-17,Kerala,0,27,33406061,0.0
KL,2020-03-18,Kerala,0,27,33406061,0.0
KL,2020-03-19,Kerala,1,28,33406061,0.029934687600552488
KL,2020-03-20,Kerala,12,40,33406061,0.35921625120662987
KL,2020-03-21,Kerala,12,52,33406061,0.35921625120662987
KL,2020-03-22,Kerala,15,67,33406061,0.44902031400828735
KL,2020-03-23,Kerala,28,95,33406061,0.8381712528154697
KL,2020-03-24,Kerala,14,109,33406061,0.41908562640773483
KL,2020-03-25,Kerala,9,118,33406061,0.2694121884049724
KL,2020-03-26,Kerala,19,137,33406061,0.5687590644104973
KL,2020-03-27,Kerala,39,176,33406061,1.167452816421547
KL,2020-03-28,Kerala,6,182,33406061,0.17960812560331493
KL,2020-03-29,Kerala,20,202,33406061,0.5986937520110497
KL,2020-03-30,Kerala,32,234,33406061,0.9579100032176796
KL,2020-03-31,Kerala,7,241,33406061,0.20954281320386742
KL,2020-04-01,Kerala,24,265,33406061,0.7184325024132597
KL,2020-04-02,Kerala,21,286,33406061,0.6286284396116022
KL,2020-04-03,Kerala,9,295,33406061,0.2694121884049724
KL,2020-04-04,Kerala,11,306,33406061,0.32928156360607735
KL,2020-04-05,Kerala,8,314,33406061,0.2394775008044199
KL,2020-04-06,Kerala,13,327,33406061,0.3891509388071824
KL,2020-04-07,Kerala,9,336,33406061,0.2694121884049724
KL,2020-04-08,Kerala,9,345,33406061,0.2694121884049724
KL,2020-04-09,Kerala,12,357,33406061,0.35921625120662987
KL,2020-04-10,Kerala,7,364,33406061,0.20954281320386742
KL,2020-04-11,Kerala,10,374,33406061,0.29934687600552484
KL,2020-04-12,Kerala,2,376,33406061,0.059869375201104975
KL,2020-04-13,Kerala,3,379,33406061,0.08980406280165747
KL,2020-04-14,Kerala,8,387,33406061,0.2394775008044199
KL,2020-04-15,Kerala,1,388,33406061,0.029934687600552488
KL,2020-04-16,Kerala,7,395,33406061,0.20954281320386742
KL,2020-04-17,Kerala,1,396,33406061,0.029934687600552488
KL,2020-04-18,Kerala,4,400,33406061,0.11973875040220995
KL,2020-04-19,Kerala,2,402,33406061,0.059869375201104975
KL,2020-04-20,Kerala,6,408,33406061,0.17960812560331493
KL,2020-04-21,Kerala,19,427,33406061,0.5687590644104973
KL,2020-04-22,Kerala,11,438,33406061,0.32928156360607735
KL,2020-04-23,Kerala,10,448,33406061,0.29934687600552484
KL,2020-04-24,Kerala,3,451,33406061,0.08980406280165747
KL,2020-04-25,Kerala,7,458,33406061,0.20954281320386742
KL,2020-04-26,Kerala,11,469,33406061,0.32928156360607735
KL,2020-04-27,Kerala,13,482,33406061,0.3891509388071824
KL,2020-04-28,Kerala,4,486,33406061,0.11973875040220995
KL,2020-04-29,Kerala,10,496,33406061,0.29934687600552484
KL,2020-04-30,Kerala,2,498,33406061,0.059869375201104975
KL,2020-05-01,Kerala,0,498,33406061,0.0
KL,2020-05-02,Kerala,2,500,33406061,0.059869375201104975
KL,2020-05-03,Kerala,0,500,33406061,0.0
KL,2020-05-04,Kerala,0,500,33406061,0.0
KL,2020-05-05,Kerala,3,503,33406061,0.08980406280165747
KL,2020-05-06,Kerala,0,503,33406061,0.0
KL,2020-05-07,Kerala,0,503,33406061,0.0
KL,2020-05-08,Kerala,1,504,33406061,0.029934687600552488
KL,2020-05-09,Kerala,2,506,33406061,0.059869375201104975
KL,2020-05-10,Kerala,7,513,33406061,0.20954281320386742
KL,2020-05-11,Kerala,7,520,33406061,0.20954281320386742
KL,2020-05-12,Kerala,5,525,33406061,0.14967343800276242
KL,2020-05-13,Kerala,10,535,33406061,0.29934687600552484
KL,2020-05-14,Kerala,26,561,33406061,0.7783018776143648
KL,2020-05-15,Kerala,16,577,33406061,0.4789550016088398
KL,2020-05-16,Kerala,11,588,33406061,0.32928156360607735
KL,2020-05-17,Kerala,14,602,33406061,0.41908562640773483
KL,2020-05-18,Kerala,29,631,33406061,0.8681059404160221
KL,2020-05-19,Kerala,12,643,33406061,0.35921625120662987
KL,2020-05-20,Kerala,24,667,33406061,0.7184325024132597
KL,2020-05-21,Kerala,24,691,33406061,0.7184325024132597
KL,2020-05-22,Kerala,42,733,33406061,1.2572568792232044
KL,2020-05-23,Kerala,62,795,33406061,1.8559506312342542
KL,2020-05-24,Kerala,53,848,33406061,1.5865384428292817
KL,2020-05-25,Kerala,49,897,33406061,1.4667996924270719
KL,2020-05-26,Kerala,67,964,33406061,2.0056240692370166
KL,2020-05-27,Kerala,40,1004,33406061,1.1973875040220994
KL,2020-05-28,Kerala,85,1089,33406061,2.5444484460469616
KL,2020-05-29,Kerala,62,1151,33406061,1.8559506312342542
KL,2020-05-30,Kerala,58,1209,33406061,1.7362118808320441
KL,2020-05-31,Kerala,61,1270,33406061,1.8260159436337016
KL,2020-06-01,Kerala,57,1327,33406061,1.7062771932314917
KL,2020-06-02,Kerala,86,1413,33406061,2.574383133647514
KL,2020-06-03,Kerala,82,1495,33406061,2.454644383245304
KL,2020-06-04,Kerala,94,1589,33406061,2.8138606344519337
KL,2020-06-05,Kerala,111,1700,33406061,3.3227503236613263
KL,2020-06-06,Kerala,108,1808,33406061,3.2329462608596686
KL,2020-06-07,Kerala,107,1915,33406061,3.203011573259116
KL,2020-06-08,Kerala,91,2006,33406061,2.724056571650276
KL,2020-06-09,Kerala,91,2097,33406061,2.724056571650276
KL,2020-06-10,Kerala,65,2162,33406061,1.9457546940359114
KL,2020-06-11,Kerala,83,2245,33406061,2.4845790708458564
KL,2020-06-12,Kerala,78,2323,33406061,2.334905632843094
KL,2020-06-13,Kerala,85,2408,33406061,2.5444484460469616
KL,2020-06-14,Kerala,54,2462,33406061,1.6164731304298343
KL,2020-06-15,Kerala,82,2544,33406061,2.454644383245304
KL,2020-06-16,Kerala,79,2623,33406061,2.364840320443647
KL,2020-06-17,Kerala,75,2698,33406061,2.2451015700414363
KL,2020-06-18,Kerala,97,2795,33406061,2.903664697253591
KL,2020-06-19,Kerala,118,2913,33406061,3.5322931368651935
KL,2020-06-20,Kerala,127,3040,33406061,3.801705325270166
KL,2020-06-21,Kerala,133,3173,33406061,3.9813134508734804
KL,2020-06-22,Kerala,138,3311,33406061,4.130986888876244
KL,2020-06-23,Kerala,141,3452,33406061,4.220790951677901
KL,2020-06-24,Kerala,152,3604,33406061,4.550072515283978
KL,2020-06-25,Kerala,123,3727,33406061,3.6819665748679555
KL,2020-06-26,Kerala,150,3877,33406061,4.490203140082873
KL,2020-06-27,Kerala,195,4072,33406061,5.837264082107735
KL,2020-06-28,Kerala,118,4190,33406061,3.5322931368651935
LA,2020-03-07,Ladakh,2,2,274000,7.299270072992701
LA,2020-03-08,Ladakh,0,2,274000,0.0
LA,2020-03-09,Ladakh,0,2,274000,0.0
LA,2020-03-10,Ladakh,0,2,274000,0.0
LA,2020-03-11,Ladakh,1,3,274000,3.6496350364963503
LA,2020-03-12,Ladakh,0,3,274000,0.0
LA,2020-03-13,Ladakh,0,3,274000,0.0
LA,2020-03-14,Ladakh,0,3,274000,0.0
LA,2020-03-15,Ladakh,0,3,274000,0.0
LA,2020-03-16,Ladakh,0,3,274000,0.0
LA,2020-03-17,Ladakh,5,8,274000,18.248175182481752
LA,2020-03-18,Ladakh,0,8,274000,0.0
LA,2020-03-19,Ladakh,0,8,274000,0.0
LA,2020-03-20,Ladakh,2,10,274000,7.299270072992701
LA,2020-03-21,Ladakh,3,13,274000,10.94890510948905
LA,2020-03-22,Ladakh,0,13,274000,0.0
LA,2020-03-23,Ladakh,0,13,274000,0.0
LA,2020-03-24,Ladakh,0,13,274000,0.0
LA,2020-03-25,Ladakh,0,13,274000,0.0
LA,2020-03-26,Ladakh,0,13,274000,0.0
LA,2020-03-27,Ladakh,0,13,274000,0.0
LA,2020-03-28,Ladakh,0,13,274000,0.0
LA,2020-03-29,Ladakh,0,13,274000,0.0
LA,2020-03-30,Ladakh,0,13,274000,0.0
LA,2020-03-31,Ladakh,0,13,274000,0.0
LA,2020-04-01,Ladakh,0,13,274000,0.0
LA,2020-04-02,Ladakh,0,13,274000,0.0
LA,2020-04-03,Ladakh,1,14,274000,3.6496350364963503
LA,2020-04-04,Ladakh,0,14,274000,0.0
LA,2020-04-05,Ladakh,0,14,274000,0.0
LA,2020-04-06,Ladakh,0,14,274000,0.0
LA,2020-04-07,Ladakh,0,14,274000,0.0
LA,2020-04-08,Ladakh,0,14,274000,0.0
LA,2020-04-09,Ladakh,0,14,274000,0.0
LA,2020-04-10,Ladakh,1,15,274000,3.6496350364963503
LA,2020-04-11,Ladakh,0,15,274000,0.0
LA,2020-04-12,Ladakh,0,15,274000,0.0
LA,2020-04-13,Ladakh,2,17,274000,7.299270072992701
LA,2020-04-14,Ladakh,0,17,274000,0.0
LA,2020-04-15,Ladakh,1,18,274000,3.6496350364963503
LA,2020-04-16,Ladakh,0,18,274000,0.0
LA,2020-04-17,Ladakh,0,18,274000,0.0
LA,2020-04-18,Ladakh,0,18,274000,0.0
LA,2020-04-19,Ladakh,0,18,274000,0.0
LA,2020-04-20,Ladakh,0,18,274000,0.0
LA,2020-04-21,Ladakh,0,18,274000,0.0
LA,2020-04-22,Ladakh,0,18,274000,0.0
LA,2020-04-23,Ladakh,0,18,274000,0.0
LA,2020-04-24,Ladakh,0,18,274000,0.0
LA,2020-04-25,Ladakh,2,20,274000,7.299270072992701
LA,2020-04-26,Ladakh,0,20,274000,0.0
LA,2020-04-27,Ladakh,0,20,274000,0.0
LA,2020-04-28,Ladakh,2,22,274000,7.299270072992701
LA,2020-04-29,Ladakh,0,22,274000,0.0
LA,2020-04-30,Ladakh,0,22,274000,0.0
LA,2020-05-01,Ladakh,0,22,274000,0.0
LA,2020-05-02,Ladakh,1,23,274000,3.6496350364963503
LA,2020-05-03,Ladakh,19,42,274000,69.34306569343065
LA,2020-05-04,Ladakh,0,42,274000,0.0
LA,2020-05-05,Ladakh,0,42,274000,0.0
LA,2020-05-06,Ladakh,0,42,274000,0.0
LA,2020-05-07,Ladakh,0,42,274000,0.0
LA,2020-05-08,Ladakh,0,42,274000,0.0
LA,2020-05-09,Ladakh,0,42,274000,0.0
LA,2020-05-10,Ladakh,0,42,274000,0.0
LA,2020-05-11,Ladakh,0,42,274000,0.0
LA,2020-05-12,Ladakh,0,42,274000,0.0
LA,2020-05-13,Ladakh,1,43,274000,3.6496350364963503
LA,2020-05-14,Ladakh,0,43,274000,0.0
LA,2020-05-15,Ladakh,0,43,274000,0.0
LA,2020-05-16,Ladakh,0,43,274000,0.0
LA,2020-05-17,Ladakh,0,43,274000,0.0
LA,2020-05-18,Ladakh,0,43,274000,0.0
LA,2020-05-19,Ladakh,0,43,274000,0.0
LA,2020-05-20,Ladakh,1,44,274000,3.6496350364963503
LA,2020-05-21,Ladakh,0,44,274000,0.0
LA,2020-05-22,Ladakh,2,46,274000,7.299270072992701
LA,2020-05-23,Ladakh,3,49,274000,10.94890510948905
LA,2020-05-24,Ladakh,3,52,274000,10.94890510948905
LA,2020-05-25,Ladakh,1,53,274000,3.6496350364963503
LA,2020-05-26,Ladakh,0,53,274000,0.0
LA,2020-05-27,Ladakh,1,54,274000,3.6496350364963503
LA,2020-05-28,Ladakh,20,74,274000,72.99270072992701
LA,2020-05-29,Ladakh,0,74,274000,0.0
LA,2020-05-30,Ladakh,3,77,274000,10.94890510948905
LA,2020-05-31,Ladakh,0,77,274000,0.0
LA,2020-06-01,Ladakh,0,77,274000,0.0
LA,2020-06-02,Ladakh,4,81,274000,14.598540145985401
LA,2020-06-03,Ladakh,9,90,274000,32.846715328467155
LA,2020-06-04,Ladakh,4,94,274000,14.598540145985401
LA,2020-06-05,Ladakh,3,97,274000,10.94890510948905
LA,2020-06-06,Ladakh,2,99,274000,7.299270072992701
LA,2020-06-07,Ladakh,4,103,274000,14.598540145985401
LA,2020-06-08,Ladakh,0,103,274000,0.0
LA,2020-06-09,Ladakh,5,108,274000,18.248175182481752
LA,2020-06-10,Ladakh,7,115,274000,25.547445255474454
LA,2020-06-11,Ladakh,20,135,274000,72.99270072992701
LA,2020-06-12,Ladakh,104,239,274000,379.56204379562047
LA,2020-06-13,Ladakh,198,437,274000,722.6277372262774
LA,2020-06-14,Ladakh,112,549,274000,408.75912408759126
LA,2020-06-15,Ladakh,6,555,274000,21.8978102189781
LA,2020-06-16,Ladakh,94,649,274000,343.06569343065695
LA,2020-06-17,Ladakh,38,687,274000,138.6861313868613
LA,2020-06-18,Ladakh,0,687,274000,0.0
LA,2020-06-19,Ladakh,57,744,274000,208.029197080292
LA,2020-06-20,Ladakh,92,836,274000,335.7664233576642
LA,2020-06-21,Ladakh,1,837,274000,3.6496350364963503
LA,2020-06-22,Ladakh,10,847,274000,36.496350364963504
LA,2020-06-23,Ladakh,85,932,274000,310.2189781021898
LA,2020-06-24,Ladakh,0,932,274000,0.0
LA,2020-06-25,Ladakh,9,941,274000,32.846715328467155
LA,2020-06-26,Ladakh,5,946,274000,18.248175182481752
LA,2020-06-27,Ladakh,14,960,274000,51.09489051094891
LA,2020-06-28,Ladakh,3,963,274000,10.94890510948905
MP,2020-03-20,Madhya Pradesh,4,4,72626809,0.05507608078994631
MP,2020-03-21,Madhya Pradesh,0,4,72626809,0.0
MP,2020-03-22,Madhya Pradesh,2,6,72626809,0.027538040394973155
MP,2020-03-23,Madhya Pradesh,0,6,72626809,0.0
MP,2020-03-24,Madhya Pradesh,1,7,72626809,0.013769020197486577
MP,2020-03-25,Madhya Pradesh,8,15,72626809,0.11015216157989262
MP,2020-03-26,Madhya Pradesh,5,20,72626809,0.06884510098743289
MP,2020-03-27,Madhya Pradesh,9,29,72626809,0.12392118177737921
MP,2020-03-28,Madhya Pradesh,10,39,72626809,0.13769020197486578
MP,2020-03-29,Madhya Pradesh,0,39,72626809,0.0
MP,2020-03-30,Madhya Pradesh,8,47,72626809,0.11015216157989262
MP,2020-03-31,Madhya Pradesh,19,66,72626809,0.261611383752245
MP,2020-04-01,Madhya Pradesh,32,98,72626809,0.4406086463195705
MP,2020-04-02,Madhya Pradesh,9,107,72626809,0.12392118177737921
MP,2020-04-03,Madhya Pradesh,47,154,72626809,0.6471439492818691
MP,2020-04-04,Madhya Pradesh,25,179,72626809,0.3442255049371645
MP,2020-04-05,Madhya Pradesh,14,193,72626809,0.1927662827648121
MP,2020-04-06,Madhya Pradesh,63,256,72626809,0.8674482724416545
MP,2020-04-07,Madhya Pradesh,34,290,72626809,0.4681466867145437
MP,2020-04-08,Madhya Pradesh,51,341,72626809,0.7022200300718155
MP,2020-04-09,Madhya Pradesh,70,411,72626809,0.9638314138240605
MP,2020-04-10,Madhya Pradesh,40,451,72626809,0.5507608078994631
MP,2020-04-11,Madhya Pradesh,78,529,72626809,1.073983575403953
MP,2020-04-12,Madhya Pradesh,33,562,72626809,0.4543776665170571
MP,2020-04-13,Madhya Pradesh,52,614,72626809,0.715989050269302
MP,2020-04-14,Madhya Pradesh,127,741,72626809,1.7486655650807956
MP,2020-04-15,Madhya Pradesh,197,938,72626809,2.7124969789048556
MP,2020-04-16,Madhya Pradesh,226,1164,72626809,3.1117985646319664
MP,2020-04-17,Madhya Pradesh,146,1310,72626809,2.0102769488330403
MP,2020-04-18,Madhya Pradesh,92,1402,72626809,1.2667498581687653
MP,2020-04-19,Madhya Pradesh,5,1407,72626809,0.06884510098743289
MP,2020-04-20,Madhya Pradesh,78,1485,72626809,1.073983575403953
MP,2020-04-21,Madhya Pradesh,67,1552,72626809,0.9225243532316008
MP,2020-04-22,Madhya Pradesh,35,1587,72626809,0.48191570691203023
MP,2020-04-23,Madhya Pradesh,100,1687,72626809,1.376902019748658
MP,2020-04-24,Madhya Pradesh,159,1846,72626809,2.189274211400366
MP,2020-04-25,Madhya Pradesh,99,1945,72626809,1.3631329995511712
MP,2020-04-26,Madhya Pradesh,145,2090,72626809,1.996507928635554
